Wesley Johnson	MIN	173.058495444861	973.9732123636777	5.628
Goran Dragic	PHO	172.45398410765043	2740.2938074705653	15.89
Ed Davis	TOR	171.21874798748502	1141.4583769894828	6.666667
LaMarcus Aldridge	POR	169.4796534860734	3487.044717874228	20.575005
Tyler Zeller	CLE	166.8115170898498	1334.4921367187983	8.0
Tiago Splitter	SAS	165.33961580220847	1413.6537151088826	8.55
Tony Parker	SAS	164.34225595879826	2373.975326450956	14.445313
Danny Green	CLE	162.07968612541146	1620.7968612541147	10.0
Maurice Harkless	ORL	160.47225251863838	1442.447206438446	8.988764
Paul George	IND	159.76220987146831	2925.970105081722	18.314532
Jrue Holiday	PHI	158.24320780521154	1786.0148132712604	11.286518
Andrew Nicholson	ORL	157.9654624667488	961.8505952017962	6.088993
Festus Ezeli	GSW	156.54534636613238	1158.4355631093797	7.4
Jimmy Butler	CHI	156.42037044699094	2745.5230339430086	17.552209
Kawhi Leonard	SAS	154.81610180984597	2730.6561571364773	17.638063
Khris Middleton	DET	154.43724328319692	2347.446097904593	15.2
J.R. Smith	NOH	154.09299167097367	1972.3902933884633	12.8
Marvin Williams	ATL	153.7699312347234	1883.6816576253618	12.25
Jeremy Lin	GSW	151.68594914819948	1741.8482822998585	11.483254
Arron Afflalo	DET	151.68316548139126	1896.0395685173905	12.5
Tarik Black	HOU	151.46584769496778	937.7250630795454	6.191
Anthony Davis	NOH	150.84020031319113	3336.09500027677	22.11675
Alec Burks	UTA	150.67208950496135	1529.9989795176825	10.154495
Pau Gasol	MEM	149.5474623304094	2317.9856661213457	15.5
Paul Millsap	UTA	149.27478833666672	2996.2484775615894	20.072033
Josh McRoberts	POR	148.78427270368277	860.3376176954105	5.78245
Cory Joseph	SAS	148.21798257265846	1086.4378122575865	7.33
DeMar DeRozan	TOR	147.74843626528678	3921.2582733243376	26.5401
Manu Ginobili	SAS	146.14801227628928	2046.0721718680497	14.0
Brandon Knight	DET	144.66761617059814	1823.7161363506027	12.60625
Greg Monroe	DET	144.32678604010655	2467.9880412858224	17.1
Reggie Jackson	OKC	144.10126419612908	2155.253728177217	14.956522
Kosta Koufos	UTA	143.49445201331255	1154.6281081251195	8.0465
Damian Lillard	POR	143.18068781710213	3483.360625006783	24.328425
Robin Lopez	PHO	142.24152841926986	1880.3263245564333	13.21925
Jerryd Bayless	POR	142.10544897210764	1339.2136879708562	9.424084
Courtney Lee	ORL	141.8511559321237	1594.6906949889346	11.242
Nikola Pekovic	MIN	141.4129273347272	1711.096420750199	12.1
Boban Marjanovic	SAS	140.61140189815052	984.2798132870536	7.0
Jonas Valanciunas	TOR	140.4494944494965	2019.9477190615364	14.382022
Kyrie Irving	CLE	140.38973238872825	2476.202944425529	17.638063
Mirza Teletovic	BRK	140.24531043085884	1472.5757595240177	10.5
Russell Westbrook	OKC	139.46987698114458	3701.544482067275	26.5401
Blake Griffin	LAC	138.90074054968557	2797.577313491248	20.140838
Wesley Matthews	UTA	138.62355311034045	2370.462758186822	17.1
Ryan Anderson	NJN	138.58225473491228	2596.3889863993054	18.735364
Darrell Arthur	MEM	137.6900630678621	1111.182904718684	8.070175
Carmelo Anthony	DEN	137.65439638708443	3380.7066295410336	24.55938
Eric Bledsoe	LAC	135.45593391899249	1896.3830748658947	14.0
E'Twaun Moore	BOS	135.35918725995964	1093.8867276327092	8.081363
Trevor Booker	WAS	134.06513107200945	1240.1024624160875	9.25
Jared Dudley	CHA	133.34995893653635	1396.1740700655357	10.47
Thaddeus Young	PHI	132.11339374635767	1869.8869996249227	14.153652
Enes Kanter	UTA	130.53480340794812	2238.1285925945267	17.145838
Tobias Harris	MIL	128.78831725659379	2215.159056813413	17.2
James Harden	OKC	128.48159246539555	3409.9143121908446	26.5401
Dirk Nowitzki	DAL	126.6611202180089	3166.5280054502227	25.0
Meyers Leonard	POR	125.73046797559216	1158.4156550056307	9.213484
Kevin Love	MIN	124.98290414244512	2645.347529635147	21.165675
Jeff Green	SEA	124.45134146012441	1866.770121901866	15.0
Luol Deng	CHI	124.36487689051296	2238.5677840292333	18.0
Brook Lopez	NJN	124.33482045396366	2631.630400911947	21.165675
Bradley Beal	WAS	124.11718942838812	2745.0688492903028	22.11675
Ish Smith	HOU	123.64243951183535	741.8546370710121	6.0
Garrett Temple	HOU	123.05411174301094	984.4328939440875	8.0
DeMarre Carroll	MEM	122.71930353818254	1742.614110242192	14.2
Amir Johnson	DET	122.0715812697852	1464.8589752374223	12.0
Michael Kidd-Gilchrist	CHA	121.76875531702412	1582.9938191213134	13.0
John Wall	WAS	121.52023581896344	2060.7280069944	16.9579
Dwyane Wade	MIA	120.26848236813623	2790.2287909407605	23.2
Dwight Powell	BOS	118.86316914359494	995.4790415776076	8.375
LeBron James	CLE	118.4578176582444	3667.8627141701677	30.96345
Derrick Rose	CHI	117.59072255640447	2507.416374750852	21.32325
Chris Bosh	TOR	115.26201952695344	2736.4425213105733	23.74106
Marc Gasol	MEM	113.26005010612666	2397.2254110299923	21.165675
Austin Rivers	NOH	112.81419819453157	1240.9561801398472	11.0
Jordan Clarkson	LAL	112.60565835807785	1407.5707294759732	12.5
Harrison Barnes	GSW	110.60237076278574	2446.1649835678413	22.11675
Omer Asik	CHI	109.82205618093192	1087.731896511703	9.904494
Tyson Chandler	CHI	108.4788314462048	1346.7646924046323	12.415
Solomon Hill	IND	107.7421470277572	1211.1529625270707	11.241218
Iman Shumpert	NYK	107.63262698239222	1044.0364817292045	9.7
Andre Drummond	DET	105.37983963479257	2330.6595682427987	22.11675
Evan Fournier	DEN	104.94562285494165	1784.075588534008	17.0
Matthew Dellavedova	CLE	102.3814713380786	983.6299858805901	9.6075
Dwight Howard	ORL	100.96593824872929	2340.4182142385635	23.180275
Jon Leuer	MIL	99.96082887337991	1098.7651326605503	10.991957
Al Horford	ATL	98.0547639522982	2602.3832407703894	26.5401
Tristan Thompson	CLE	96.23412120800614	1475.3109399614596	15.330435
Draymond Green	GSW	95.54019224048463	1464.6727070302538	15.330435
Sergio Rodriguez	POR	92.43456711678648	739.4765369342919	8.0
Evan Turner	PHI	90.40250746994121	1482.0083532655556	16.393443
Allen Crabbe	POR	90.18983450727836	1668.5119383846497	18.5
Chris Paul	NOK	88.37122491110668	2020.946342641414	22.868828
Nicolas Batum	POR	87.75436711694852	1831.3955563353866	20.869566
John Henson	MIL	87.37462314261535	1093.7211068977408	12.517606
Cole Aldrich	OKC	86.852123940486	663.8958115064722	7.643979
Timofey Mozgov	NYK	86.63448926719863	1386.151828275178	16.0
Kent Bazemore	GSW	86.48033564031266	1360.3649099755646	15.730338
Hassan Whiteside	SAC	84.52031927091018	1869.3147712349025	22.11675
Miles Plumlee	IND	81.04501372470037	1013.0626715587547	12.5
Mike Conley	MEM	80.05055012072376	2124.5496052590206	26.5401
DeAndre Jordan	LAC	77.09999152306813	1631.873363080015	21.165675
Chandler Parsons	HOU	77.06299038970239	1704.3828927014504	22.11675
Ian Mahinmi	SAS	68.69327326781723	1095.2561277461612	15.944154
Ricky Rubio	MIN	58.11868500271469	787.5081817867841	13.55
Joakim Noah	CHI	57.434651094509	976.389068606653	17.0
Bismack Biyombo	CHA	52.47862906678373	892.1366941353234	17.0
Rajon Rondo	BOS	29.68957073443126	415.6539902820376	14.0
